timeStamp,latitude,longitude,altitude
1682046900,23.412701,-66.585541,492.992065
1682046720,34.771950,-63.892281,496.354218
1682046540,46.062019,-60.578270,500.557434
1682046360,57.234322,-55.945530,505.019440
1682046180,68.154312,-47.960068,509.160889
1682046000,78.189941,-27.797659,512.490662
1682045820,82.330292,40.697884,514.674255
1682045640,74.683533,87.243790,515.576416
1682045460,64.173439,100.687492,515.272400
1682045280,53.161530,107.000504,514.028564
1682045100,41.976875,111.013077,512.253296
1682044920,30.705233,114.041992,510.426758
1682044740,19.382059,116.590935,509.018188
1682044560,8.029563,118.904816,508.404480
1682044380,-3.333569,121.133202,508.803375
1682044200,-14.689423,123.395905,510.233154
1682044020,-26.019957,125.824318,512.506531
1682043840,-37.305378,128.611771,515.260010
1682043660,-48.518387,132.120346,518.012878
1682043480,-59.603489,137.200012,520.245972
1682043300,-70.386147,146.502228,521.485596
1682043120,-79.919395,172.684647,521.380920
1682042940,-81.395294,-112.113091,519.762756
1682042760,-72.614441,-76.970543,516.675659
1682042580,-61.937550,-65.852219,512.380005
1682042400,-50.862679,-60.202278,507.322601
1682042220,-39.629223,-56.452953,502.078278
1682042040,-28.307224,-53.546959,497.270874
1682041860,-16.929394,-51.057068,493.483002
1682041680,-5.518770,-48.765533,491.169006
1682041500,5.903826,-46.531910,490.585907
1682041320,17.317820,-44.235626,491.754791
1682041140,28.702145,-41.734478,494.459900
1682040960,40.033180,-38.805664,498.286041
1682040780,51.276939,-35.007957,502.686401
1682040600,62.359791,-29.237316,507.068787
1682040420,73.026093,-17.704649,510.885040
1682040240,81.630066,19.574541,513.709839
1682040060,79.575684,93.980583,515.297852
1682039880,69.907997,118.725105,515.612427
1682039700,59.085011,127.716827,514.822205
1682039520,47.975399,132.692108,513.267334
1682039340,36.744251,136.154968,511.399658
1682039160,25.445461,138.919724,509.705017
1682038980,14.106229,141.336823,508.619629
1682038800,2.746527,143.595215,508.453644
1682038620,-8.615474,145.824875,509.335388
1682038440,-19.961901,148.146027,511.186462
1682038260,-31.274231,150.710770,513.732117
1682038080,-42.530380,153.770859,516.545837
1682037900,-53.694347,157.849075,519.118713
1682037720,-64.676735,164.327988,520.942322
1682037540,-75.124969,178.369247,521.591614
1682037360,-82.448944,-132.476776,520.794128
1682037180,-77.822449,-66.160370,518.477844
1682037000,-67.732796,-46.979431,514.789185
1682036820,-56.815151,-39.215378,510.080627
1682036640,-45.652802,-34.659348,504.866882
1682036460,-34.372829,-31.379017,499.756165
1682036280,-23.021694,-28.702234,495.364197
1682036100,-11.626011,-26.325191,492.223694
1682035920,-0.207338,-24.075867,490.703918
1682035740,11.213730,-21.828432,490.954437
1682035560,22.616503,-19.457657,492.883667
1682035380,33.979183,-16.793797,496.176117
1682035200,45.274975,-13.539040,500.345367
1682035020,56.457851,-9.038707,504.812103
1682034840,67.404472,-1.426155,508.993744
1682034660,77.560028,17.133299,512.390625
1682034480,82.508797,82.066254,514.655640
1682034300,75.374298,132.961044,515.638977
1682034120,64.934151,147.382767,515.401917
1682033940,53.941296,153.959717,514.198975
1682033760,42.765079,158.074539,512.431213
1682033580,31.498224,161.151276,510.576904
1682033400,20.177927,163.724197,509.109375
1682033220,8.826865,166.049057,508.415131
1682033040,-2.536153,168.279434,508.725342
1682032860,-13.893192,170.535812,510.073486
1682032680,-25.226240,172.947433,512.286682
1682032500,-36.515736,175.700851,515.012634
1682032320,-47.735271,179.140121,517.776733
1682032140,-58.832775,-175.940567,520.059937
1682031960,-69.649597,-167.122131,521.382751
1682031780,-79.363838,-143.222794,521.383667
1682031600,-81.775078,-69.632370,519.879028
1682031420,-73.329056,-30.911747,516.897888
1682031240,-62.703297,-19.076616,512.685730
1682031060,-51.644630,-13.214407,507.677429
1682030880,-40.419197,-9.378653,502.440765
1682030700,-29.102148,-6.431321,497.598450
1682030520,-17.727495,-3.920797,493.738251
1682030340,-6.318601,-1.620455,491.325409
1682030160,5.103656,0.613277,490.631836
1682029980,16.518713,2.901008,491.695007
1682029800,27.905582,5.381913,494.314453
1682029620,39.240978,8.270145,498.086639
1682029440,50.492184,11.983226,502.471039
1682029260,61.590488,17.547264,506.875488
1682029080,72.305695,28.389933,510.745972
1682028900,81.226089,62.207741,513.646423
1682028720,80.121658,137.929977,515.317871
1682028540,70.646210,165.074661,515.708923
1682028360,59.858574,174.568710,514.974915
1682028180,48.761478,179.708771,513.446106
1682028000,37.536709,-176.757507,511.569427
1682027820,26.241722,-173.958054,509.831635
1682027640,14.904673,-171.523773,508.675659
1682027460,3.545788,-169.258820,508.423340
1682027280,-7.816704,-167.030960,509.217621
1682027100,-19.164927,-164.720551,510.995209
1682026920,-30.480453,-162.179413,513.494629
1682026740,-41.741634,-159.166367,516.298401
1682026560,-52.914135,-155.188431,518.900879
1682026380,-63.915260,-148.966461,520.791199
1682026200,-74.430588,-135.864487,521.535828
1682026020,-82.240280,-90.994659,520.849731
1682025840,-78.444267,-21.330530,518.645569
1682025660,-68.481590,-0.466385,515.054321
1682025480,-57.591858,7.684478,510.414581
1682025300,-46.440758,12.376701,505.231232
1682025120,-35.167107,15.717723,500.108032
1682024940,-23.820030,18.424572,495.662598
1682024760,-12.426839,20.816135,492.435577
1682024580,-1.009249,23.070053,490.809296
1682024400,10.412130,25.313721,490.949280
1682024220,21.816643,27.671097,492.780182
1682024040,33.182648,30.306826,496.000427
1682023860,44.483978,33.505039,500.132904
1682023680,55.676956,37.880402,504.601776
1682023500,66.648270,45.148560,508.821655
1682023320,76.909355,62.278496,512.284485
1682023140,82.606239,123.188835,514.630798
1682022960,76.056976,178.523529,515.696350
1682022780,65.695892,-165.956879,515.528015
1682022600,54.723621,-159.093414,514.368408
1682022420,43.556286,-154.869659,512.610779
1682022240,32.294415,-151.742447,510.731079
1682022060,20.977119,-149.144257,509.206390
1682021880,9.627596,-146.807617,508.432404
1682021700,-1.735214,-144.574661,508.653656
1682021520,-13.093350,-142.324005,509.918823
1682021340,-24.428827,-139.928391,512.069702
1682021160,-35.722282,-137.207535,514.765320
1682020980,-46.948139,-133.834290,517.537781
1682020800,-58.057434,-129.065811,519.868591
1682020620,-68.905663,-120.691299,521.272949
1682020440,-78.777229,-98.824684,521.378601
1682020260,-82.094765,-27.594263,519.987854
1682020080,-74.039276,15.038331,517.114014
1682019900,-63.470573,27.671638,512.987671
1682019720,-52.429241,33.763123,508.031281
1682019540,-41.212193,37.690720,502.805237
1682019360,-29.900272,40.681652,497.930634
1682019180,-18.528913,43.213970,494.000092
1682019000,-7.121854,45.523846,491.489380
1682018820,4.299966,47.758266,490.685120
1682018640,15.715993,50.038078,491.641235
1682018460,27.105310,52.499664,494.172821
1682018280,38.444939,55.349075,497.888336
1682018100,49.703312,58.981747,502.254028
1682017920,60.816208,64.352455,506.678192
1682017740,71.575806,74.567902,510.601257
1682017560,80.769005,105.250702,513.576782
1682017380,80.633980,-178.506027,515.332031
1682017200,71.382774,-148.648392,515.800903
1682017020,60.634144,-138.600159,515.125305
1682016840,49.550373,-133.282990,513.625183
1682016660,38.332272,-129.674179,511.742065
1682016480,27.041243,-126.838135,509.963226
1682016300,15.706491,-124.385681,508.738037
1682016120,4.348522,-122.113495,508.399689
1682015940,-7.014369,-119.886864,509.105682
1682015760,-18.364302,-117.586540,510.808044
1682015580,-29.682928,-115.067955,513.258728
1682015400,-40.949001,-112.099892,516.049622
1682015220,-52.129711,-108.217003,518.679077
1682015040,-63.148415,-102.234367,520.633850
1682014860,-73.723953,-89.979561,521.472473
1682014680,-81.957001,-49.184547,520.897522
1682014500,-79.046318,23.221066,518.806396
1682014320,-69.230072,45.992825,515.314331
1682014140,-58.370800,54.567513,510.745972
1682013960,-47.231579,59.405548,505.595978
1682013780,-35.964497,62.810783,500.463226
1682013600,-24.621622,65.549332,495.966675
1682013420,-13.231034,67.956322,492.654694
1682013240,-1.814628,70.215469,490.922333
1682013060,9.606967,72.455956,490.951019
1682012880,21.013124,74.800667,492.681793
1682012700,32.382347,77.409477,495.827332
1682012520,43.689041,80.553726,499.920258
1682012340,54.891674,84.811050,504.388611
1682012160,65.885941,91.760643,508.644623
1682011980,76.240250,107.613853,512.172241
1682011800,82.618286,164.193527,514.599731
1682011620,76.729721,-136.090775,515.748352
1682011440,66.458443,-119.334938,515.650635
1682011260,55.508442,-112.159828,514.536743
1682011080,44.350468,-107.819870,512.791809
1682010900,33.093792,-104.639328,510.889191
1682010720,21.779627,-102.014481,509.309174
1682010540,10.431748,-99.665268,508.456360
1682010360,-0.930760,-97.429115,508.588440
1682010180,-12.289902,-95.183594,509.769379
1682010000,-23.627720,-92.803177,511.855652
1682009820,-34.925030,-90.113503,514.518250
1682009640,-46.157005,-86.803185,517.296265
1682009460,-57.277531,-82.176704,519.672180
1682009280,-68.154701,-74.210312,521.156128
1682009100,-78.163475,-54.152012,521.365662
1682008920,-82.345749,14.032377,520.089050
1682008740,-74.743965,60.865093,517.323914
1682008560,-64.239212,74.389999,513.285522
1682008380,-53.216469,80.729591,508.383942
1682008200,-42.008190,84.754890,503.171509
1682008020,-30.701578,87.791832,498.267365
1682007840,-19.333641,90.347168,494.268494
1682007660,-7.928521,92.667320,491.660919
1682007480,3.492764,94.903023,490.745819
1682007300,14.909667,97.175537,491.593658
1682007120,26.301334,99.618713,494.035217
1682006940,37.645065,102.430992,497.691406
1682006760,48.910355,105.987221,502.035522
1682006580,60.037041,111.176811,506.476959
1682006400,70.837074,120.820869,510.450928
1682006220,80.265427,148.689377,513.500732
1682006040,81.105911,-135.364395,515.340149
1682005860,72.117043,-102.452980,515.888245
1682005680,61.411591,-91.791527,515.273132
1682005500,50.342045,-86.283752,513.804260
1682005320,39.130920,-82.595268,511.917358
1682005140,27.844011,-79.720642,510.099731
1682004960,16.511675,-77.248947,508.806763
1682004780,5.154722,-74.968849,508.382812
1682004600,-6.208476,-72.742859,508.999817
1682004420,-17.560028,-70.451958,510.625153
1682004240,-28.881662,-67.954926,513.024597
1682004060,-40.152493,-65.029861,515.799805
1682003880,-51.341099,-61.237133,518.453430
1682003700,-62.376328,-55.477718,520.470398
1682003520,-73.006104,-43.988728,521.401611
1682003340,-81.605675,-6.986700,520.937378
1682003160,-79.624390,67.456604,518.960022
1682002980,-69.977806,92.392082,515.568970
1682002800,-59.151882,101.432365,511.074585
1682002620,-48.025234,106.426750,505.960907
1682002440,-36.764984,109.899979,500.821533
1682002260,-25.426458,112.671944,496.276337
1682002080,-14.038586,115.095314,492.880981
1682001900,-2.623466,117.360344,491.043060
1682001720,8.798247,119.598236,490.959747
1682001540,20.205956,121.930992,492.588715
1682001360,31.578289,124.514069,495.657074
1682001180,42.890182,127.606804,499.707642
1682001000,54.102055,131.752563,504.172791
1682000820,65.117699,138.406998,508.462799
1682000640,75.554688,153.117828,512.053894
1682000460,82.543396,-154.776215,514.562317
1682000280,77.390282,-90.907318,515.794861
1682000100,67.221504,-72.755409,515.769409
1681999920,56.295689,-65.240494,514.703674
1681999740,45.147598,-60.776436,512.974182
1681999560,33.896336,-57.539532,511.051117
1681999380,22.585440,-54.886566,509.417664
1681999200,11.239311,-52.523933,508.487000
1681999020,-0.122796,-50.283978,508.529816
1681998840,-11.482855,-48.042999,509.625244
1681998660,-22.822924,-45.676998,511.644836
1681998480,-34.123978,-43.017151,514.271729
1681998300,-45.361889,-39.766819,517.052368
1681998120,-56.493126,-35.274143,519.470703
1681997940,-67.397049,-27.683647,521.032349
1681997760,-77.525909,-9.234363,521.344849
1681997580,-82.520012,55.314491,520.182556
1681997400,-75.441765,106.551544,517.527344
1681997220,-65.009003,121.075600,513.579163
1681997040,-54.006252,127.684219,508.735138
1681996860,-42.807167,131.813568,503.539337
1681996680,-31.506056,134.899078,498.608459
1681996500,-20.141668,137.478714,494.543365
1681996320,-8.738594,139.809921,491.840088
1681996140,2.682057,142.047516,490.814117
1681995960,14.099740,144.313354,491.552429
1681995780,25.493660,146.738998,493.901855
1681995600,36.841366,149.515747,497.496002
1681995420,48.113331,152.999283,501.815796
1681995240,59.253082,158.019028,506.271973
1681995060,70.090050,167.141434,510.295044
1681994880,79.721359,-167.501556,513.418335
1681994700,81.529716,-92.673904,515.342163
1681994520,72.848251,-56.349442,515.970764
1681994340,62.190788,-45.007393,515.418335
1681994160,51.136452,-39.294090,513.983276
1681993980,39.932636,-35.521011,512.095215
1681993800,28.650019,-32.605690,510.241028
1681993620,17.320211,-30.113647,508.881836
1681993440,5.964378,-27.824924,508.372742
1681993260,-5.399032,-25.598995,508.900085
1681993080,-16.752115,-23.316864,510.446747
1681992900,-28.076662,-20.840397,512.792480
1681992720,-39.352116,-17.956448,515.549133
1681992540,-50.548336,-14.249282,518.224121
1681992360,-61.599125,-8.698324,520.300903
1681992180,-72.277924,2.096823,521.323242
1681992000,-81.193481,35.627029,520.969238
1681991820,-80.173401,111.335724,519.106384
1681991640,-70.724297,138.724380,515.818054
1681991460,-59.935009,148.277557,511.400177
1681991280,-48.821693,153.439819,506.325775
1681991100,-37.568550,156.985107,501.182770
1681990920,-26.234528,159.792313,496.591492
1681990740,-14.849487,162.233063,493.114471
1681990560,-3.435757,164.504639,491.171539
1681990380,7.985978,166.740524,490.975677
1681990200,19.395142,169.062042,492.501160
1681990020,30.770479,171.620514,495.489868
1681989840,42.087406,174.664062,499.495270
1681989660,53.308140,178.704300,503.954468
1681989480,64.343742,-174.915161,508.276245
1681989300,74.854340,-161.228607,511.929413
1681989120,82.383049,-113.580399,514.518433
1681988940,78.035950,-45.955479,515.835693
1681988760,67.984779,-26.222786,515.884277
1681988580,57.085297,-18.336510,514.869080
1681988400,45.947655,-13.739748,513.157715
1681988220,34.702038,-10.443227,511.216705
1681988040,23.394545,-7.760607,509.531799
1681987860,12.050278,-5.383673,508.524384
1681987680,0.688668,-3.139285,508.477875
1681987500,-10.672215,-0.902255,509.486694
1681987320,-22.014442,1.450094,511.437439
1681987140,-33.319141,4.081417,514.025879
1681986960,-44.562801,7.274543,516.806213
1681986780,-55.704266,11.641036,519.264404
1681986600,-66.632973,18.884710,520.901733
1681986420,-76.867355,35.900883,521.316101
1681986240,-82.611000,96.356155,520.268250
1681986060,-76.131042,152.077896,517.724182
1681985880,-65.779739,167.725204,513.868286
1681985700,-54.798538,174.626160,509.084625
1681985520,-43.609100,178.866425,503.908539
1681985340,-32.313690,-177.996735,498.953735
1681985160,-20.952982,-175.391464,494.824677
1681984980,-9.552063,-173.048386,492.026855
1681984800,1.867852,-170.808319,490.890076
1681984620,13.286220,-168.548523,491.517792
1681984440,24.682295,-166.139557,493.772949
1681984260,36.033855,-163.396759,497.302368
1681984080,47.312263,-159.982407,501.594971
1681983900,58.464405,-155.122116,506.063354
1681983720,69.335213,-146.476913,510.133667
1681983540,79.142120,-123.353249,513.329529
1681983360,81.896805,-50.447548,515.337952
1681983180,73.575478,-10.349757,516.048340
1681983000,62.971577,1.750023,515.560608
1681982820,51.933548,7.685332,514.161987
1681982640,40.737404,11.548336,512.275391
1681982460,29.459249,14.506604,510.387054
1681982280,18.132095,17.020157,508.963196
1681982100,6.777484,19.318235,508.369568
1681981920,-4.586043,21.544691,508.806702
1681981740,-15.940569,23.818701,510.273041
1681981560,-27.267935,26.275553,512.562622
1681981380,-38.547886,29.120199,515.297791
1681981200,-49.751442,32.746117,517.991272
1681981020,-60.816914,38.102173,520.125488
1681980840,-71.540161,48.267258,521.237305
1681980660,-80.727638,78.659065,520.993103
1681980480,-80.687340,154.817612,519.245239
1681980300,-71.468948,-175.018372,516.061340
1681980120,-60.720062,-164.898621,511.722504
1681979940,-49.620918,-159.555771,506.690399
1681979760,-38.375179,-155.934052,501.546722
1681979580,-27.045816,-153.089676,496.911987
1681979400,-15.663726,-150.630524,493.355072
1681979220,-4.251491,-148.351700,491.307831
1681979040,7.170166,-146.117233,490.998932
1681978860,18.580688,-143.806259,492.419281
1681978680,29.958927,-141.271271,495.325958
1681978500,41.280735,-138.274689,499.283325
1681978320,52.509964,-134.334335,503.733795
1681978140,63.564243,-128.208298,508.085052
1681977960,74.140617,-115.442261,511.798889
1681977780,82.141388,-72.100464,514.468140
1681977600,78.663452,-1.268739,515.870728
1681977420,68.747887,20.257767,515.994995
1681977240,57.877171,28.550911,515.032715
1681977060,46.750607,33.289783,513.342163
1681976880,35.510880,36.649406,511.385864
1681976700,24.206932,39.363304,509.651520
1681976520,12.864639,41.755459,508.568512
1681976340,1.503627,44.004921,508.432709
1681976160,-9.857988,46.238598,509.353821
1681975980,-21.202286,48.578045,511.233704
1681975800,-32.510521,51.182095,513.780945
1681975620,-43.759766,54.320660,516.558044
1681975440,-54.911007,58.568058,519.053345
1681975260,-65.862724,65.491203,520.764282
1681975080,-76.190201,81.228966,521.279419
1681974900,-82.614502,137.291489,520.345947
1681974720,-76.809837,-162.578888,517.914124
1681974540,-66.551155,-145.664856,514.152649
1681974360,-55.593262,-138.445557,509.432220
1681974180,-44.413963,-134.086868,504.278900
1681974000,-33.124470,-130.895798,499.303070
1681973820,-21.767572,-128.263458,495.112274
1681973640,-10.368920,-125.907677,492.221283
1681973460,1.050158,-123.664497,490.973785
1681973280,12.469112,-121.410133,491.489838
1681973100,23.867243,-119.016998,493.648743
1681972920,35.222538,-116.306686,497.110748
1681972740,46.507172,-112.958168,501.373260
1681972560,57.671085,-108.247711,505.851257
1681972380,68.572983,-100.039940,509.966858
1681972200,78.532288,-78.898827,513.234314
1681972020,82.198097,-8.673104,515.327454
1681971840,74.297646,35.532108,516.120728
1681971660,63.753792,48.478230,515.699707
1681971480,52.733288,54.653805,514.340088
1681971300,41.545200,58.612495,512.457825
1681971120,30.271690,61.616104,510.537659
1681970940,18.947313,64.152390,509.050812
1681970760,7.594031,66.460579,508.373291
1681970580,-3.769516,68.688164,508.719757
1681970400,-15.125392,70.954689,510.104218
1681970220,-26.455482,73.392853,512.335205
1681970040,-37.739803,76.199928,515.046021
1681969860,-48.950443,79.748657,517.755066
1681969680,-60.029793,84.922272,519.944275
1681969500,-70.793480,94.513947,521.143860
1681969320,-80.214943,122.093620,521.008789
1681969140,-81.159142,-162.135162,519.376526
1681968960,-72.211067,-128.845535,516.298645
1681968780,-61.506920,-118.097977,512.041321
1681968600,-50.422867,-112.560585,507.054474
1681968420,-39.184853,-108.857727,501.913269
1681968240,-27.860313,-105.974136,497.237701
1681968060,-16.481295,-103.495476,493.602783
1681967880,-5.070660,-101.208710,491.452026
1681967700,6.350819,-98.975060,491.029633
1681967520,17.762604,-96.673927,492.343323
1681967340,29.143639,-94.161369,495.165558
1681967160,40.470177,-91.209641,499.072083
1681966980,51.707561,-87.363892,503.510986
1681966800,62.779350,-81.474693,507.889343
1681966620,73.414726,-69.537819,511.662323
1681966440,81.824585,-30.250767,514.411255
1681966260,79.268829,43.115311,515.899841
1681966080,69.510422,66.680351,516.101440
1681965900,58.671234,75.420433,515.194397
1681965720,47.556416,80.311714,513.527344
1681965540,36.322842,83.738182,511.558350
1681965360,25.022593,86.485069,509.776764
1681965180,13.682385,88.893402,508.619354
1681965000,2.322073,91.148598,508.394470
1681964820,-9.040180,93.379517,509.226837
1681964640,-20.386456,95.706795,511.033844
1681964460,-31.698126,98.284782,513.537170
1681964280,-42.952782,101.371300,516.308105
1681964100,-54.113388,105.506210,518.837708
1681963920,-65.086525,112.132629,520.620117
1681963740,-75.496460,126.727814,521.234741
1681963560,-82.529274,178.269012,520.415527
1681963380,-77.475800,-117.445496,518.097046
1681963200,-67.322968,-99.098740,514.432129
1681963020,-56.390350,-91.531944,509.777618
1681962840,-45.221725,-87.046700,504.650177
1681962660,-33.938374,-83.798248,499.656281
1681962480,-22.585428,-81.137360,495.406128
1681962300,-11.189155,-78.767998,492.423309
1681962120,0.228982,-76.521065,491.065369
1681961940,11.648424,-74.271523,491.468811
1681961760,23.048512,-71.893402,493.529449
1681961580,34.407421,-69.214127,496.921356
1681961400,45.698074,-65.928299,501.150909
1681961220,56.873184,-61.358780,505.635803
1681961040,67.803734,-53.552761,509.794678
1681960860,77.895775,-34.170895,513.132690
1681960680,82.424629,32.696026,515.310547
1681960500,75.013474,81.279877,516.187805
1681960320,64.537239,95.174423,515.835571
1681960140,53.535614,101.610550,514.517517
1681959960,42.355999,105.671173,512.642212
1681959780,31.087330,108.722672,510.692749
1681959600,19.765860,111.282967,509.144684
1681959420,8.414010,113.602058,508.384033
1681959240,-2.949459,115.831383,508.639404
1681959060,-14.306592,118.091057,509.940460
1681958880,-25.639315,120.511436,512.110474
1681958700,-36.927883,123.282600,514.794067
1681958520,-48.145367,126.757973,517.515686
1681958340,-59.237850,131.760620,519.757324
1681958160,-70.038445,140.829300,521.042908
1681957980,-79.661537,165.903702,521.016235
1681957800,-81.580742,-119.550720,519.500061
1681957620,-72.949844,-82.767944,516.529785
1681957440,-62.295437,-71.322624,512.356323
1681957260,-51.227493,-65.575256,507.417816
1681957080,-39.997551,-61.786179,502.282135
1681956900,-28.678007,-58.861191,497.568481
1681956720,-17.302179,-56.361885,493.857544
1681956540,-5.893256,-54.066437,491.604156
1681956360,5.527944,-51.832996,491.067902
1681956180,16.940891,-49.541035,492.273499
1681956000,28.324619,-47.049866,495.008911
1681955820,39.655739,-44.140968,498.861694
1681955640,50.900967,-40.384872,503.286224
1681955460,61.989204,-34.716370,507.689270
1681955280,72.677704,-23.528170,511.519714
1681955100,81.439995,12.018361,514.347778
1681954920,79.847290,87.155548,515.922913
1681954740,70.271896,113.038193,516.203308
1681954560,59.467377,122.270584,515.353882
1681954380,48.365059,127.325554,513.713074
1681954200,37.137913,130.822876,511.734100
1681954020,25.841513,133.604584,509.907410
1681953840,14.503507,136.030090,508.676971
1681953660,3.143996,138.291702,508.363190
1681953480,-8.218798,140.520462,509.105896
1681953300,-19.566959,142.836304,510.838074
1681953120,-30.881964,145.389389,513.294800
1681952940,-42.141876,148.426239,516.056519
1681952760,-53.311455,152.454819,518.617615
1681952580,-64.304581,158.806152,520.469238
1681952400,-74.787827,172.377914,521.182129
1681952220,-82.357185,-140.568573,520.476990
1681952040,-78.126068,-72.552689,518.272827
1681951860,-68.094841,-52.581173,514.706360
1681951680,-57.189728,-44.634151,510.120605
1681951500,-46.032368,-40.013443,505.022125
1681951320,-34.755390,-36.704269,500.013184
1681951140,-23.406540,-34.013241,495.706116
1681950960,-12.012758,-31.629398,492.632996
1681950780,-0.595668,-29.378071,491.164886
1681950600,10.824162,-27.132723,491.454834
1681950420,22.226109,-24.768812,493.415283
1681950240,33.588520,-22.119209,496.734436
1681950060,44.884987,-18.893085,500.928070
1681949880,56.070766,-14.456247,505.417145
1681949700,67.027771,-7.019909,509.617188
1681949520,77.235893,10.799900,513.024536
1681949340,82.568413,73.746513,515.287048
1681949160,75.721436,126.874557,516.249390
1681948980,65.321709,141.835449,515.967896
1681948800,54.340473,148.554718,514.694031
1681948620,43.169781,152.724045,512.828430
1681948440,31.906153,155.826157,510.852142
1681948260,20.587721,158.411819,509.244751
1681948080,9.237413,160.742630,508.401794
1681947900,-2.125878,162.974304,508.565765
1681947720,-13.484175,165.227768,509.781982
